id,labels,probs,split
11044,0,0.018564226,train
20017,1,0.16037466,train
2246,0,0.016581394,train
19877,0,0.06531961,train
50032,1,0.026014045,train
39913,0,0.5852554,train
41324,0,0.063032776,train
10173,0,0.36066875,train
13940,0,0.034316566,train
4043,0,0.026726691,train
46213,0,0.07649842,train
27473,1,0.028345518,train
33172,0,0.054211125,train
5482,0,0.028034944,train
41829,1,0.060528856,train
17427,0,0.028307706,train
32824,0,0.047795665,train
34450,1,0.95342535,train
7102,0,0.6983587,train
23924,0,0.013803405,train
30885,1,0.92968506,train
25081,0,0.9509465,train
8245,0,0.26215917,train
17966,0,0.03295757,train
15607,0,0.021550894,train
26640,0,0.020848876,train
1890,0,0.030568197,train
5166,0,0.012309711,train
27304,0,0.023135833,train
4283,1,0.026155155,train
9591,0,0.019167412,train
44872,0,0.1289378,train
6332,0,0.026731271,train
34304,1,0.9651272,train
17861,0,0.031810217,train
1315,0,0.031467747,train
40521,1,0.045367748,train
34291,0,0.023753965,train
21804,1,0.85399663,train
24336,0,0.020710971,train
46178,0,0.055018194,train
10027,1,0.12225239,train
36288,0,0.80956763,train
50053,1,0.78449094,train
36352,1,0.9361996,train
10434,0,0.017012442,train
10874,0,0.025002036,train
16269,0,0.032217264,train
44570,1,0.90072376,train
45532,0,0.026420232,train
40171,0,0.028301181,train
45527,0,0.017815517,train
11327,0,0.027467132,train
24320,1,0.062305905,train
4335,0,0.0228329,train
21765,0,0.022112407,train
46290,0,0.01913093,train
30812,0,0.04712026,train
17236,0,0.028316554,train
4318,1,0.033068188,train
19581,0,0.037641518,train
15143,0,0.026487492,train
31910,0,0.022297135,train
26156,0,0.019029614,train
40940,0,0.045442004,train
6062,1,0.9153685,train
27188,0,0.018982414,train
26234,0,0.02952625,train
13204,1,0.54281354,train
17419,0,0.023097826,train
30334,0,0.019620908,train
34634,0,0.058426645,train
38482,0,0.023037087,train
22449,1,0.30540147,train
28433,0,0.022328954,train
7261,0,0.027406316,train
18205,0,0.026683804,train
543,1,0.13687918,train
46840,0,0.035501897,train
48169,0,0.04622449,train
26690,1,0.8295255,train
49861,0,0.022380268,train
28532,0,0.013509082,train
3137,0,0.06046384,train
6085,0,0.12310614,train
24943,1,0.029102787,train
19310,1,0.95714974,train
43657,0,0.027816486,train
44103,0,0.023889113,train
17575,1,0.96666557,train
25970,0,0.035197116,train
14833,1,0.07159391,train
38876,0,0.9500242,train
20405,0,0.9476424,train
29749,0,0.93419755,train
4869,0,0.026535735,train
9302,0,0.055921942,train
8117,1,0.068283126,train
49021,0,0.030407606,train
1690,0,0.07364012,train
22809,0,0.020344064,train
11599,0,0.025370529,train
11329,1,0.96041584,train
44804,1,0.05281035,train
38430,0,0.034328792,train
30278,0,0.025753194,train
4110,1,0.033023484,train
24757,1,0.027151052,train
46942,0,0.0181902,train
113,1,0.8880838,train
14167,0,0.036207315,train
10301,0,0.030881153,train
31245,1,0.05786541,train
26442,0,0.041277405,train
879,1,0.029661883,train
39086,0,0.049083672,train
5621,1,0.041313194,train
32180,0,0.044949748,train
22077,1,0.19730638,train
26504,1,0.033598725,train
27277,0,0.018576294,train
1895,1,0.8455713,train
41851,0,0.019108748,train
30964,1,0.9546161,train
41154,0,0.02199358,train
27752,0,0.018687809,train
47369,0,0.017371887,train
30035,0,0.012665099,train
26265,0,0.017037952,train
23455,0,0.033652987,train
26398,0,0.034029216,train
19025,1,0.9360843,train
5503,0,0.097235315,train
22604,0,0.020196097,train
28810,1,0.117314905,train
