id,labels,probs,split
48385,0,0.0688745,train
44180,0,0.046779092,train
8515,1,0.02285299,train
38784,1,0.01623791,train
48059,1,0.05260815,train
37664,0,0.025481246,train
17674,1,0.9948388,train
21946,1,0.20409255,train
44104,0,0.0022599183,train
25566,1,0.0028158885,train
34376,1,0.9964175,train
29604,0,0.030998416,train
8042,0,0.0034807932,train
39947,0,0.033883125,train
30391,0,0.0058628838,train
44261,0,0.007503337,train
39739,1,0.037248798,train
2660,1,0.7690759,train
30585,0,0.034727667,train
20581,1,0.93543386,train
3381,0,0.011890189,train
10906,0,0.0054378463,train
34055,0,0.0061451094,train
50056,0,0.0030149939,train
16625,0,0.0057737143,train
8982,1,0.9980921,train
29990,0,0.002880952,train
21507,0,0.00838429,train
8823,0,0.01138625,train
3843,1,0.0047763395,train
3106,0,0.5718706,train
36144,1,0.8975186,train
33355,1,0.8084199,train
12511,1,0.99694663,train
36941,0,0.023834031,train
48634,0,0.0142507395,train
37211,0,0.016559388,train
260,0,0.6394619,train
32717,0,0.020455198,train
27320,0,0.024847396,train
14651,0,0.004633097,train
29562,0,0.1950237,train
22580,0,0.009391553,train
45256,0,0.008024677,train
32247,0,0.020309912,train
8208,0,0.3365128,train
40605,0,0.0034086783,train
19089,1,0.98330206,train
32715,0,0.002685873,train
9018,0,0.0045137075,train
21998,1,0.55950606,train
48810,0,0.096027866,train
39741,0,0.46108207,train
24831,1,0.06780057,train
14277,0,0.009612411,train
29097,0,0.002263063,train
8874,1,0.99683607,train
33865,0,0.17573828,train
11292,1,0.022830607,train
46188,0,0.00438986,train
43567,0,0.0051762247,train
44958,1,0.13871428,train
30587,0,0.0021957513,train
29008,0,0.007275764,train
43049,0,0.010292691,train
1278,0,0.006091791,train
18083,1,0.119942725,train
14461,0,0.0048805214,train
15523,0,0.08544659,train
17008,0,0.011279987,train
21640,0,0.997577,train
36202,1,0.98280865,train
36469,1,0.035998113,train
12402,1,0.040862,train
48482,0,0.0013819587,train
12800,0,0.013607715,train
30361,1,0.009283324,train
24405,0,0.048004184,train
6847,0,0.0112650115,train
2822,0,0.016901424,train
24157,1,0.98786306,train
48680,0,0.037273575,train
16716,0,0.002592086,train
42159,0,0.0070346007,train
29281,0,0.0141690085,train
45061,1,0.09179257,train
29502,0,0.008194968,train
37150,1,0.2301607,train
32472,0,0.0019332671,train
39516,1,0.9931579,train
38608,0,0.021901954,train
41555,0,0.025699548,train
5633,0,0.10242912,train
16430,0,0.011559195,train
23366,0,0.003866587,train
21632,0,0.002750265,train
7462,1,0.9959204,train
32060,0,0.017439624,train
7005,0,0.004940486,train
24573,1,0.03992798,train
9073,1,0.73832375,train
37807,0,0.01787595,train
12341,0,0.0038355067,train
42979,0,0.0060750055,train
14809,0,0.018914055,train
3314,0,0.04596958,train
25950,0,0.0044139274,train
13460,0,0.09836044,train
31773,1,0.99600005,train
17240,1,0.9486059,train
48805,1,0.01472941,train
4918,1,0.98575133,train
5012,0,0.026147269,train
17624,0,0.0065625547,train
45538,0,0.006359065,train
35682,0,0.048969325,train
40867,0,0.019655239,train
29898,0,0.007909941,train
45869,0,0.0067850812,train
8331,0,0.31732327,train
45351,1,0.034842197,train
2957,0,0.36650965,train
46529,0,0.0073583266,train
33674,1,0.9944787,train
2880,0,0.004429213,train
30007,0,0.008647538,train
18245,0,0.021388277,train
33707,1,0.7401713,train
17618,0,0.00495337,train
