id,labels,probs,split
7104596,0,0.023603173,test
7136711,0,0.0075242957,test
7130765,0,0.0048389323,test
7166362,0,0.044709947,test
7194507,0,0.020785538,test
7140120,0,0.0076248,test
7172661,0,0.010138419,test
7144066,0,0.021442298,test
7168404,0,0.0056346557,test
7166372,0,0.014130827,test
7099129,1,0.98634297,test
7103767,0,0.022184724,test
7111312,1,0.035231873,test
7187687,0,0.08000712,test
7136574,0,0.006868093,test
7159817,0,0.014256902,test
7112736,0,0.0018222703,test
7105014,0,0.008447708,test
7192683,0,0.008553598,test
7151873,0,0.0020046246,test
7169763,0,0.0036253491,test
7181150,0,0.010332149,test
7098158,0,0.010855557,test
7162986,0,0.009408731,test
7191902,0,0.011870106,test
7134221,0,0.0012310043,test
7166041,0,0.019795192,test
7159659,1,0.99019146,test
7171281,0,0.00095515203,test
7170186,0,0.0046944693,test
7138571,0,0.0023211476,test
7184002,1,0.74820805,test
7137286,0,0.029022539,test
7167670,0,0.9789666,test
7176355,0,0.014779547,test
7140979,0,0.012531354,test
7104716,0,0.033219334,test
7146839,0,0.117191814,test
7137741,0,0.005908934,test
7115856,0,0.0015828039,test
7193187,0,0.013978498,test
7177054,0,0.16974859,test
7186407,0,0.017891102,test
7193319,0,0.94026434,test
7134910,0,0.020479226,test
7181787,0,0.075062424,test
7134142,0,0.0058213146,test
7098376,0,0.014401402,test
7148214,0,0.008470165,test
7132727,1,0.08756234,test
7151637,0,0.01634301,test
7130930,0,0.021803757,test
7180585,0,0.023452286,test
7121370,0,0.011834169,test
7165444,1,0.9820855,test
7182347,0,0.011259086,test
7131335,0,0.019955596,test
7110929,0,0.04063344,test
7154867,0,0.014573537,test
7189436,0,0.5752857,test
7141909,0,0.020883989,test
7160271,0,0.0060129305,test
7185372,0,0.042547364,test
7103170,1,0.9939904,test
7144569,0,0.0037208002,test
7175229,0,0.08370686,test
7192883,0,0.008965901,test
7141694,0,0.0054966803,test
7143886,0,0.012938449,test
7153167,0,0.026593596,test
7146295,0,0.018968798,test
7164265,0,0.0075212303,test
7176405,0,0.06325562,test
7167151,0,0.12091867,test
7191157,0,0.016060652,test
7120448,0,0.017594513,test
7176199,0,0.012320807,test
7142727,0,0.016619341,test
7153599,0,0.033918206,test
7177786,0,0.034803614,test
7109138,0,0.0068330807,test
7140523,0,0.010492873,test
7149105,0,0.019853713,test
7140506,0,0.045880906,test
7159999,0,0.0046218755,test
7127672,0,0.02109187,test
7105317,0,0.0017052426,test
7117495,0,0.007144683,test
7110830,0,0.023810593,test
7152520,1,0.99427235,test
7149230,0,0.09374343,test
7184880,0,0.011131514,test
7194195,0,0.027762724,test
7124695,0,0.031768046,test
7193946,0,0.010907425,test
7147621,0,0.007870434,test
7109322,0,0.03105071,test
7157925,0,0.0044642137,test
7179006,0,0.0012529065,test
7100826,0,0.051485393,test
7144696,0,0.003492291,test
7163908,0,0.019469334,test
7109577,0,0.049955957,test
7188440,1,0.081456445,test
7128893,0,0.002154966,test
7097619,0,0.010215556,test
7145406,0,0.004622014,test
7125312,1,0.9922018,test
7121991,0,0.004071265,test
7178680,0,0.016158687,test
7128227,0,0.072655335,test
7117903,0,0.0032414247,test
7152291,0,0.7215387,test
7119310,0,0.017860427,test
7149916,0,0.013521605,test
7164527,0,0.057561222,test
7120871,0,0.0009949162,test
7183654,0,0.023050636,test
7114975,0,0.9674178,test
7119243,0,0.04901248,test
7188957,0,0.0070226933,test
7179098,0,0.0023249027,test
7153270,0,0.0067971,test
7138217,0,0.0014862182,test
7145120,0,0.99351126,test
7192661,0,0.0019718157,test
7141166,0,0.008448898,test
7143984,0,0.0048673665,test
7193164,0,0.013898301,test
7098655,1,0.9944323,test
7151566,1,0.17283599,test
7160241,0,0.006986638,test
7183595,0,0.030292382,test
7142362,0,0.008545623,test
7173294,1,0.13999307,test
7135952,0,0.0024033857,test
7181860,0,0.018985638,test
7116402,0,0.031116858,test
7119884,0,0.015758136,test
7143509,1,0.016330734,test
7150451,0,0.02477725,test
7170193,0,0.048122898,test
7146473,0,0.023006601,test
7184634,0,0.041562125,test
7170460,0,0.0031240985,test
7117500,0,0.0056160837,test
7136604,0,0.009528847,test
7143360,0,0.011320472,test
7132988,0,0.042513255,test
7177781,0,0.08294785,test
7156493,0,0.042542852,test
7173404,0,0.0024682893,test
7164172,0,0.9592983,test
7144395,0,0.04771225,test
7192625,0,0.0077905706,test
7157638,0,0.0137709025,test
7170535,0,0.027717322,test
7140361,0,0.011780884,test
7184477,0,0.0005073301,test
7144635,0,0.0051596477,test
7101363,0,0.030823847,test
7132823,0,0.0023288103,test
7113406,0,0.99020255,test
7148163,0,0.19364259,test
7110769,0,0.007064166,test
7103627,0,0.9796546,test
7188470,0,0.0097621875,test
7164769,0,0.060059767,test
7121887,0,0.027092632,test
7171835,0,0.023643136,test
7109900,0,0.004348798,test
7099665,0,0.087949105,test
7171298,0,0.0063372697,test
