id,labels,probs,split
11044,0,0.034847576,train
20017,1,0.18838714,train
2246,0,0.01304225,train
19877,0,0.6321516,train
50032,1,0.027382793,train
39913,0,0.49283144,train
41324,0,0.12861441,train
10173,0,0.2277351,train
13940,0,0.11371118,train
4043,0,0.015352758,train
46213,0,0.16417956,train
27473,1,0.014220881,train
33172,0,0.04538925,train
5482,0,0.02034567,train
41829,1,0.080792785,train
17427,0,0.010397176,train
32824,0,0.049435362,train
34450,1,0.92628366,train
7102,0,0.86336774,train
23924,0,0.019026712,train
30885,1,0.9456886,train
25081,0,0.6993315,train
8245,0,0.85871214,train
17966,0,0.042063743,train
15607,0,0.018330775,train
26640,0,0.18448332,train
1890,0,0.030565564,train
5166,0,0.025385825,train
27304,0,0.045724344,train
4283,1,0.030519605,train
9591,0,0.00823948,train
44872,0,0.120151974,train
6332,0,0.012457553,train
34304,1,0.981371,train
17861,0,0.037285246,train
1315,0,0.059388477,train
40521,1,0.023569036,train
34291,0,0.03492833,train
21804,1,0.4392801,train
24336,0,0.025974382,train
46178,0,0.6449785,train
10027,1,0.49290648,train
36288,0,0.93956834,train
50053,1,0.2570351,train
36352,1,0.9081355,train
10434,0,0.026844319,train
10874,0,0.12699808,train
16269,0,0.4341847,train
44570,1,0.73617035,train
45532,0,0.046627153,train
40171,0,0.023754941,train
45527,0,0.10173836,train
11327,0,0.042727884,train
24320,1,0.12836689,train
4335,0,0.026713815,train
21765,0,0.024164626,train
46290,0,0.014071603,train
30812,0,0.051428962,train
17236,0,0.02297596,train
4318,1,0.046192482,train
19581,0,0.09706799,train
15143,0,0.009588278,train
31910,0,0.025589202,train
26156,0,0.041457754,train
40940,0,0.033982962,train
6062,1,0.9493079,train
27188,0,0.029334253,train
26234,0,0.022049805,train
13204,1,0.22191739,train
17419,0,0.02198605,train
30334,0,0.028197562,train
34634,0,0.26806378,train
38482,0,0.030409217,train
22449,1,0.27046582,train
28433,0,0.058057897,train
7261,0,0.01885461,train
18205,0,0.039878063,train
543,1,0.13803715,train
46840,0,0.14073506,train
48169,0,0.054464884,train
26690,1,0.9586838,train
49861,0,0.031164648,train
28532,0,0.026688062,train
3137,0,0.033021886,train
6085,0,0.6918783,train
24943,1,0.03564723,train
19310,1,0.96548605,train
43657,0,0.020792123,train
44103,0,0.0107794,train
17575,1,0.95922756,train
25970,0,0.063343525,train
14833,1,0.17228572,train
38876,0,0.8756692,train
20405,0,0.7686317,train
29749,0,0.93786436,train
4869,0,0.011266254,train
9302,0,0.17656793,train
8117,1,0.10108986,train
49021,0,0.028659418,train
1690,0,0.37873748,train
22809,0,0.01642727,train
11599,0,0.021817908,train
11329,1,0.9661914,train
44804,1,0.06730309,train
38430,0,0.013023861,train
30278,0,0.06289667,train
4110,1,0.038048133,train
24757,1,0.040867224,train
46942,0,0.0099236155,train
113,1,0.45890626,train
14167,0,0.02239462,train
10301,0,0.020352462,train
31245,1,0.09416672,train
26442,0,0.03295447,train
879,1,0.08863671,train
39086,0,0.050871246,train
5621,1,0.036811735,train
32180,0,0.053316124,train
22077,1,0.14838424,train
26504,1,0.04436474,train
27277,0,0.015207848,train
1895,1,0.76514494,train
41851,0,0.01781227,train
30964,1,0.9780278,train
41154,0,0.03269963,train
27752,0,0.032271083,train
47369,0,0.052215293,train
30035,0,0.017995387,train
26265,0,0.017609527,train
23455,0,0.07420907,train
26398,0,0.050885372,train
19025,1,0.848955,train
5503,0,0.048611972,train
22604,0,0.020176224,train
28810,1,0.32882026,train
6688,0,0.019523615,train
47111,0,0.9261732,train
24224,0,0.026762517,train
30328,0,0.23324391,train
6589,0,0.031270903,train
24650,0,0.010364376,train
43640,1,0.9549518,train
41486,0,0.048743244,train
4013,0,0.012010372,train
32680,1,0.11647112,train
41514,1,0.051814217,train
19465,1,0.22596799,train
7064,0,0.038185995,train
23954,0,0.02861511,train
38186,1,0.9791783,train
11220,1,0.26551458,train
15130,0,0.010746679,train
42908,0,0.01615871,train
34096,0,0.026527729,train
48717,0,0.13726963,train
18467,0,0.013643354,train
14849,0,0.066745035,train
46164,0,0.013661506,train
9534,0,0.04533676,train
21309,1,0.68483216,train
39072,0,0.12098846,train
9748,0,0.010990104,train
29593,0,0.061346028,train
32664,0,0.051445976,train
13248,0,0.039612174,train
6109,0,0.034027305,train
24568,0,0.11491179,train
42644,1,0.7603299,train
24195,1,0.8963671,train
18818,0,0.06454468,train
10159,0,0.023212709,train
41548,0,0.023670174,train
22853,0,0.056520827,train
38267,1,0.06824163,train
48058,0,0.09362458,train
42581,1,0.18649173,train
4586,0,0.09178985,train
11297,1,0.5437683,train
