id,labels,probs,split
6598,1,0.91528887,train
42576,1,0.096720025,train
13206,0,0.026731832,train
29732,0,0.91500694,train
19231,0,0.021834357,train
19217,0,0.034251776,train
29342,1,0.8583817,train
25322,1,0.9868578,train
42471,0,0.006208867,train
15866,1,0.7805082,train
2959,0,0.020302597,train
26368,0,0.97657984,train
7920,0,0.0020743308,train
13852,0,0.0052443612,train
45325,0,0.02501126,train
37220,0,0.07992144,train
17859,1,0.2764629,train
2635,0,0.1283469,train
7655,0,0.037952535,train
49513,0,0.0454532,train
24914,1,0.7137842,train
27006,0,0.03515299,train
47246,0,0.017755367,train
25474,1,0.04768471,train
16857,1,0.075601615,train
30251,1,0.23540094,train
16206,0,0.029857134,train
2821,0,0.027308427,train
11692,0,0.008330084,train
32208,0,0.1554641,train
45767,0,0.0053423815,train
15009,1,0.99418133,train
8411,0,0.02763288,train
553,1,0.03576992,train
8683,0,0.0070875534,train
8496,0,0.0602276,train
36620,1,0.3638049,train
18514,0,0.07520996,train
29215,0,0.029564425,train
4642,0,0.0048857233,train
29243,1,0.9927932,train
5169,0,0.021919305,train
11292,1,0.03511042,train
27330,1,0.94082886,train
41217,0,0.06285288,train
12424,1,0.8204072,train
48278,0,0.2305541,train
681,0,0.010365608,train
38384,1,0.026507689,train
27517,1,0.10272934,train
4156,0,0.8278908,train
47681,0,0.01559357,train
29794,1,0.3267496,train
37353,0,0.019510636,train
44688,0,0.010601578,train
7198,1,0.9729538,train
28750,0,0.027551623,train
49118,0,0.011587871,train
30770,0,0.019013563,train
40246,0,0.03628995,train
26700,0,0.07719853,train
461,1,0.022274932,train
32813,1,0.997036,train
6780,1,0.49621412,train
47465,0,0.72577727,train
2736,1,0.057905395,train
47329,1,0.9848328,train
3251,0,0.012072294,train
3260,0,0.008710713,train
336,0,0.032040507,train
44133,0,0.019241717,train
18695,0,0.92526245,train
24785,0,0.13027412,train
40334,0,0.023155298,train
43851,0,0.033596937,train
32343,0,0.026664706,train
36629,0,0.9340655,train
45493,0,0.017004484,train
15996,0,0.80688626,train
18716,0,0.017191213,train
21345,1,0.99664366,train
6990,0,0.11524148,train
40276,0,0.026611451,train
41163,0,0.04777374,train
26179,0,0.8843526,train
29824,0,0.030401349,train
34813,0,0.032726966,train
28813,0,0.0064018737,train
9700,1,0.023084726,train
20044,0,0.02407785,train
