id,labels,probs,split
31389,0,0.19282025,train
47731,1,0.04406905,train
44451,0,0.033436917,train
46078,0,0.037251133,train
31617,0,0.83677566,train
5645,0,0.059268143,train
8568,1,0.9061705,train
42709,1,0.08330188,train
7876,1,0.06849994,train
3598,0,0.04593482,train
24935,0,0.092401035,train
33853,1,0.90120703,train
21733,1,0.05992397,train
47362,0,0.87805784,train
28829,1,0.85889554,train
25330,0,0.04235517,train
35631,0,0.03589494,train
22016,1,0.30072385,train
20926,0,0.032423127,train
10286,0,0.89920723,train
7751,0,0.08044975,train
15676,0,0.76308054,train
32407,1,0.072375186,train
20069,0,0.024969572,train
4229,0,0.8250387,train
26541,0,0.027349668,train
39997,0,0.053272698,train
43590,0,0.05976499,train
35925,0,0.050303824,train
6238,0,0.047999255,train
49681,1,0.9299847,train
13344,0,0.055617273,train
32530,0,0.042880595,train
43671,0,0.041231148,train
22579,0,0.07789235,train
5730,0,0.04317788,train
41869,0,0.04119793,train
23629,0,0.03133754,train
35575,0,0.9015746,train
2972,1,0.10125311,train
9995,0,0.026530396,train
17952,1,0.076497056,train
9033,0,0.14162041,train
4258,0,0.08316366,train
29002,1,0.89900213,train
7239,1,0.85055614,train
8796,0,0.03471913,train
42630,0,0.79989475,train
28480,1,0.91939694,train
48345,0,0.055305623,train
29258,1,0.21858986,train
17571,0,0.04336124,train
41573,1,0.08543102,train
31197,0,0.06802033,train
45232,0,0.051357217,train
16637,0,0.048846688,train
38057,0,0.0534408,train
19160,0,0.028932517,train
16844,1,0.95240855,train
17723,0,0.23628077,train
23152,1,0.9121577,train
10949,1,0.76855636,train
41584,0,0.34230357,train
10511,0,0.046622206,train
37578,1,0.14511481,train
39215,1,0.91448534,train
16562,0,0.05112879,train
27498,0,0.034848005,train
13180,0,0.14700784,train
37592,1,0.90801847,train
8831,0,0.067339726,train
5982,0,0.048586473,train
13929,1,0.08748455,train
2962,1,0.810151,train
24984,0,0.90996975,train
38970,0,0.061031424,train
9968,0,0.03567718,train
9611,0,0.030635072,train
7262,0,0.038572833,train
7525,0,0.030272672,train
45242,0,0.04042306,train
39933,0,0.030925155,train
31076,0,0.06765358,train
7485,0,0.04996417,train
21191,1,0.8743301,train
47876,0,0.04682168,train
21103,0,0.044574168,train
24260,1,0.926218,train
18556,1,0.07751194,train
11369,0,0.050814316,train
33056,1,0.06894572,train
41861,0,0.7271194,train
15738,1,0.93265516,train
626,0,0.08431681,train
203,0,0.048563775,train
24834,0,0.09331581,train
48303,0,0.040568847,train
41197,0,0.033325277,train
41441,0,0.05131357,train
12323,1,0.05557086,train
7477,0,0.031323064,train
10765,0,0.033752125,train
332,0,0.07508418,train
30123,1,0.07494298,train
48580,0,0.0791978,train
36225,0,0.06301763,train
42778,0,0.0682068,train
49984,0,0.044571973,train
16111,0,0.043321695,train
12930,0,0.5728082,train
40126,0,0.44745767,train
21108,1,0.8870709,train
17873,0,0.14040415,train
2641,0,0.03420511,train
8972,0,0.059597842,train
49892,0,0.026426813,train
25459,1,0.059549343,train
2747,0,0.052562863,train
41198,0,0.05145305,train
36345,0,0.050556302,train
19852,0,0.07240612,train
45937,0,0.73957783,train
26808,0,0.026570344,train
44400,0,0.029010925,train
2209,0,0.040462974,train
44975,0,0.11767476,train
19642,0,0.04161941,train
34342,0,0.04019255,train
39014,0,0.04917738,train
11831,0,0.03577761,train
25401,1,0.20666982,train
7662,1,0.10369807,train
40668,1,0.40063715,train
47066,1,0.046324953,train
43349,1,0.15569365,train
48300,0,0.08341463,train
38577,1,0.1470911,train
33333,0,0.52541196,train
49504,0,0.07471353,train
6542,1,0.826907,train
2909,0,0.03696645,train
33824,1,0.88699615,train
12220,0,0.055037808,train
44878,0,0.08806109,train
49728,0,0.048271984,train
21119,0,0.050205052,train
31607,0,0.056092557,train
29062,1,0.9026495,train
2470,0,0.79374164,train
11567,0,0.044891085,train
48969,0,0.042843465,train
30218,1,0.09831361,train
10435,1,0.9297062,train
36783,0,0.10393068,train
12211,0,0.037311103,train
13103,0,0.77132213,train
44397,0,0.07683399,train
167,1,0.0720137,train
39753,0,0.22860776,train
43868,0,0.042358562,train
40277,0,0.06733249,train
610,0,0.058767814,train
46457,0,0.05314569,train
8067,0,0.0520408,train
31228,0,0.073035404,train
41622,1,0.07247347,train
4340,0,0.036498588,train
8804,0,0.06420762,train
40979,0,0.03095288,train
36204,0,0.043376908,train
2683,0,0.057110067,train
47400,0,0.058961205,train
6415,1,0.06597239,train
38820,0,0.54655015,train
43859,0,0.05926274,train
14795,0,0.06121631,train
16266,0,0.03256204,train
35315,0,0.06263689,train
42844,0,0.04140259,train
40393,0,0.079974174,train
22796,0,0.025196046,train
27826,0,0.06777723,train
45585,0,0.080518045,train
29561,0,0.055895507,train
26657,0,0.93566287,train
12326,0,0.10641731,train
43982,0,0.04320097,train
48178,0,0.081788555,train
12691,0,0.037356894,train
43712,1,0.20297304,train
16561,0,0.04908473,train
31178,0,0.03792513,train
5101,0,0.060832992,train
29799,0,0.078865506,train
45869,0,0.07375317,train
44410,1,0.94219637,train
21796,0,0.06436479,train
1594,0,0.07181987,train
44197,0,0.029787457,train
2390,0,0.076178975,train
41535,1,0.045220565,train
10523,0,0.03328433,train
20321,1,0.92701644,train
33252,0,0.041978087,train
6905,0,0.04744799,train
48576,0,0.060431793,train
11100,0,0.05885992,train
47209,0,0.04737558,train
62,0,0.077815294,train
32144,0,0.043276995,train
13293,0,0.037009344,train
19235,0,0.040159706,train
3250,1,0.9504906,train
2277,0,0.82502156,train
33280,1,0.11305133,train
21556,0,0.16248631,train
966,0,0.036335412,train
34710,0,0.05994044,train
8539,1,0.8562562,train
3180,0,0.060622964,train
36122,0,0.028478155,train
35935,0,0.8553695,train
26011,0,0.0795761,train
4782,1,0.8937291,train
21089,0,0.08813785,train
31204,0,0.031531174,train
3385,1,0.9298208,train
35393,0,0.0769599,train
34863,0,0.03172449,train
45733,1,0.043252435,train
32253,1,0.7644865,train
16476,1,0.08101785,train
14349,1,0.86773217,train
23114,0,0.080143236,train
20702,1,0.04914606,train
47764,0,0.042180017,train
13266,0,0.035124276,train
43596,0,0.036108006,train
38474,0,0.06744529,train
27962,0,0.040250726,train
4489,1,0.90678203,train
11972,1,0.2640387,train
19730,0,0.047501832,train
18044,0,0.4030388,train
44340,0,0.027745452,train
21982,0,0.05274246,train
32736,0,0.057692133,train
32729,0,0.048703086,train
25028,0,0.38283774,train
10149,0,0.033644512,train
13412,1,0.94587415,train
44995,0,0.10089636,train
32724,0,0.4743157,train
2718,0,0.19145298,train
21418,0,0.046235148,train
21301,0,0.052327707,train
15345,0,0.07262053,train
38852,1,0.074465394,train
598,0,0.060278017,train
46775,1,0.08094283,train
36103,0,0.037292097,train
3171,0,0.10767776,train
41428,1,0.9589842,train
19279,0,0.1735826,train
29129,0,0.06936548,train
26427,0,0.038428195,train
47412,1,0.94382924,train
29088,0,0.050778784,train
20872,0,0.046966966,train
1736,0,0.88117933,train
46013,1,0.07088452,train
38671,1,0.13806498,train
36816,0,0.04525062,train
10195,0,0.116244495,train
36906,0,0.8019271,train
33296,0,0.035896707,train
39657,1,0.9355337,train
43221,0,0.044494465,train
17064,0,0.03600383,train
16715,0,0.061693642,train
44489,0,0.029734936,train
9108,1,0.9461123,train
42459,0,0.04405174,train
40203,0,0.026941458,train
8845,0,0.050548386,train
6898,0,0.047650702,train
20104,0,0.03773461,train
44885,0,0.087526105,train
45138,0,0.037912857,train
25680,0,0.05008807,train
46452,0,0.05295079,train
979,0,0.040834315,train
9161,1,0.5477913,train
39511,1,0.92617106,train
29718,0,0.032339238,train
27572,1,0.8622339,train
13225,0,0.024318427,train
34841,1,0.57324654,train
30579,0,0.045412995,train
14343,0,0.044724304,train
15800,0,0.052071285,train
38515,0,0.47420272,train
21872,1,0.93611044,train
37985,0,0.04033155,train
41603,0,0.04272997,train
26368,0,0.75908804,train
32730,0,0.05798569,train
47559,0,0.026615515,train
37464,0,0.056048363,train
42984,1,0.2745849,train
9580,0,0.040796045,train
7133,0,0.027170977,train
50044,0,0.071392074,train
21804,1,0.7968389,train
40087,1,0.06929374,train
9984,0,0.08561729,train
5468,0,0.03770003,train
36211,0,0.098535635,train
23176,0,0.026045391,train
5216,0,0.8404016,train
10411,0,0.024703301,train
43290,1,0.9362838,train
23798,1,0.9436151,train
31441,0,0.049022894,train
7444,0,0.048839357,train
39462,0,0.037283722,train
30619,0,0.03677417,train
33052,0,0.04189597,train
13178,0,0.07229954,train
35864,0,0.032688923,train
22435,0,0.043669034,train
20711,0,0.8925743,train
49314,1,0.0770896,train
26022,0,0.038540237,train
40347,0,0.056264546,train
39810,0,0.038340528,train
15134,0,0.59163606,train
21718,1,0.05895573,train
3749,1,0.6170844,train
35777,1,0.90666926,train
1412,0,0.6304356,train
44513,0,0.04395958,train
37851,0,0.036110695,train
7848,0,0.6437045,train
16563,1,0.9429493,train
17663,0,0.08067159,train
12106,0,0.1133709,train
47878,1,0.093942925,train
44487,1,0.15139213,train
24645,0,0.04117639,train
24083,1,0.06947388,train
19358,0,0.09670715,train
26288,0,0.028880125,train
20556,0,0.03705047,train
22065,0,0.043990817,train
27827,0,0.90806854,train
38159,0,0.04955165,train
33493,0,0.07804867,train
4408,1,0.12817593,train
43167,0,0.04180572,train
20764,0,0.06724333,train
23345,0,0.03934027,train
25518,0,0.056462504,train
30781,0,0.12286271,train
37361,0,0.040482428,train
28036,0,0.117063805,train
43168,0,0.059331,train
29858,0,0.076120384,train
4526,1,0.06872069,train
48750,0,0.047713757,train
12044,0,0.084586896,train
12445,0,0.044952776,train
38888,0,0.5661799,train
3000,0,0.02794763,train
27738,1,0.0778723,train
142,0,0.036164377,train
38422,1,0.080954745,train
36727,0,0.052166186,train
34604,0,0.30803868,train
24025,0,0.15084603,train
36949,0,0.049812764,train
23672,0,0.07441959,train
10396,1,0.9484068,train
32075,0,0.058806468,train
11834,1,0.16557357,train
46113,1,0.95322186,train
46771,0,0.3120336,train
