id,labels,probs,split
7104596,0,0.03133817,test
7136711,0,0.008397367,test
7130765,0,0.0043537607,test
7166362,0,0.051241904,test
7194507,0,0.021871625,test
7140120,0,0.010016261,test
7172661,0,0.014601544,test
7144066,0,0.022408856,test
7168404,0,0.0063715237,test
7166372,0,0.01564804,test
7099129,1,0.98663366,test
7103767,0,0.026125308,test
7111312,1,0.033553552,test
7187687,0,0.061135426,test
7136574,0,0.008295646,test
7159817,0,0.014611934,test
7112736,0,0.0021731176,test
7105014,0,0.008066187,test
7192683,0,0.009253838,test
7151873,0,0.002057077,test
7169763,0,0.0048520407,test
7181150,0,0.011055382,test
7098158,0,0.010820995,test
7162986,0,0.011374662,test
7191902,0,0.010739478,test
7134221,0,0.001176017,test
7166041,0,0.021151694,test
7159659,1,0.9901794,test
7171281,0,0.001163552,test
7170186,0,0.005775015,test
7138571,0,0.0025363415,test
7184002,1,0.5939925,test
7137286,0,0.024435448,test
7167670,0,0.9787421,test
7176355,0,0.016112495,test
7140979,0,0.014039858,test
7104716,0,0.03434685,test
7146839,0,0.11151307,test
7137741,0,0.0067989286,test
7115856,0,0.0018092737,test
7193187,0,0.01314293,test
7177054,0,0.12764665,test
7186407,0,0.020331139,test
7193319,0,0.8657721,test
7134910,0,0.019580731,test
7181787,0,0.06442442,test
7134142,0,0.007182548,test
7098376,0,0.01691703,test
7148214,0,0.010243346,test
7132727,1,0.11838111,test
7151637,0,0.015991466,test
7130930,0,0.022325723,test
7180585,0,0.024385873,test
7121370,0,0.011819557,test
7165444,1,0.9830535,test
7182347,0,0.012927888,test
7131335,0,0.02293483,test
7110929,0,0.03188295,test
7154867,0,0.01792338,test
7189436,0,0.5695733,test
7141909,0,0.019192683,test
7160271,0,0.0077590453,test
7185372,0,0.038678356,test
7103170,1,0.99328387,test
7144569,0,0.0041562617,test
7175229,0,0.08371326,test
7192883,0,0.009819725,test
7141694,0,0.0059134928,test
7143886,0,0.01364028,test
7153167,0,0.030683856,test
7146295,0,0.0212869,test
7164265,0,0.0063066115,test
7176405,0,0.062447235,test
7167151,0,0.12226589,test
7191157,0,0.01854932,test
7120448,0,0.018194752,test
7176199,0,0.012937177,test
7142727,0,0.023808373,test
7153599,0,0.030983616,test
7177786,0,0.04284146,test
7109138,0,0.007458592,test
7140523,0,0.011575693,test
7149105,0,0.02161378,test
7140506,0,0.034208268,test
7159999,0,0.0046677496,test
7127672,0,0.02312104,test
7105317,0,0.001886681,test
7117495,0,0.006069612,test
7110830,0,0.030932818,test
7152520,1,0.9928785,test
7149230,0,0.08097361,test
7184880,0,0.009850335,test
7194195,0,0.028212646,test
7124695,0,0.037192136,test
7193946,0,0.012988254,test
7147621,0,0.010551873,test
7109322,0,0.038098134,test
7157925,0,0.004335374,test
7179006,0,0.0014083867,test
7100826,0,0.055288654,test
7144696,0,0.0030501904,test
7163908,0,0.020973021,test
7109577,0,0.04251635,test
7188440,1,0.06803392,test
7128893,0,0.0021912865,test
7097619,0,0.010220963,test
7145406,0,0.005984521,test
7125312,1,0.99007237,test
7121991,0,0.00446553,test
7178680,0,0.014571947,test
7128227,0,0.064240985,test
7117903,0,0.0033974422,test
7152291,0,0.6876147,test
7119310,0,0.017632872,test
7149916,0,0.014235194,test
7164527,0,0.045755573,test
7120871,0,0.0011057463,test
7183654,0,0.022733599,test
7114975,0,0.96732515,test
7119243,0,0.044978965,test
7188957,0,0.007098693,test
7179098,0,0.002850514,test
7153270,0,0.0071496507,test
7138217,0,0.001775744,test
7145120,0,0.9941884,test
7192661,0,0.0023050748,test
7141166,0,0.009016692,test
7143984,0,0.0037144418,test
7193164,0,0.014004812,test
7098655,1,0.99374795,test
7151566,1,0.1623308,test
7160241,0,0.008905414,test
7183595,0,0.031454854,test
7142362,0,0.00828394,test
7173294,1,0.11072491,test
7135952,0,0.00258005,test
7181860,0,0.019458357,test
7116402,0,0.033427473,test
7119884,0,0.016351644,test
7143509,1,0.015746834,test
7150451,0,0.024146013,test
7170193,0,0.054043848,test
7146473,0,0.035241053,test
7184634,0,0.03903228,test
7170460,0,0.0037459293,test
7117500,0,0.00695897,test
7136604,0,0.009563599,test
7143360,0,0.013299118,test
7132988,0,0.04182219,test
7177781,0,0.08254626,test
7156493,0,0.033043683,test
7173404,0,0.0024433567,test
7164172,0,0.90772754,test
7144395,0,0.054355856,test
7192625,0,0.008904252,test
7157638,0,0.014632395,test
7170535,0,0.026554309,test
