id,labels,probs,split
7104596,0,0.04519791,test
7136711,0,0.07170087,test
7130765,0,0.06356639,test
7166362,0,0.11737853,test
7194507,0,0.07272867,test
7140120,0,0.17545463,test
7172661,0,0.36453342,test
7144066,0,0.066348314,test
7168404,0,0.25804645,test
7166372,0,0.14705001,test
7099129,1,0.7776296,test
7103767,0,0.3991116,test
7111312,1,0.57231677,test
7187687,0,0.30873433,test
7136574,0,0.1666913,test
7159817,0,0.5042987,test
7112736,0,0.0627788,test
7105014,0,0.04609947,test
7192683,0,0.0843183,test
7151873,0,0.055203736,test
7169763,0,0.07726309,test
7181150,0,0.039857894,test
7098158,0,0.04940426,test
7162986,0,0.0384956,test
7191902,0,0.11195336,test
7134221,0,0.04107009,test
7166041,0,0.039713383,test
7159659,1,0.8559624,test
7171281,0,0.043789875,test
7170186,0,0.38801888,test
7138571,0,0.04404792,test
7184002,1,0.31826705,test
7137286,0,0.62029725,test
7167670,0,0.55766904,test
7176355,0,0.054137092,test
7140979,0,0.3356014,test
7104716,0,0.33138576,test
7146839,0,0.41727102,test
7137741,0,0.42247608,test
7115856,0,0.04345346,test
7193187,0,0.06901052,test
7177054,0,0.23271392,test
7186407,0,0.287822,test
7193319,0,0.3576135,test
7134910,0,0.17012125,test
7181787,0,0.056200873,test
7134142,0,0.16430444,test
7098376,0,0.21094175,test
7148214,0,0.13436162,test
7132727,1,0.56329525,test
7151637,0,0.2893064,test
7130930,0,0.11187281,test
7180585,0,0.23563854,test
7121370,0,0.10683302,test
7165444,1,0.8159206,test
7182347,0,0.20467424,test
7131335,0,0.33581817,test
7110929,0,0.06836876,test
7154867,0,0.29929495,test
7189436,0,0.5440168,test
7141909,0,0.048903678,test
7160271,0,0.13502575,test
7185372,0,0.1612169,test
7103170,1,0.9395538,test
7144569,0,0.038314752,test
7175229,0,0.124858834,test
7192883,0,0.2299619,test
7141694,0,0.042024978,test
7143886,0,0.3155306,test
7153167,0,0.12523948,test
7146295,0,0.29645982,test
7164265,0,0.039708182,test
7176405,0,0.4969942,test
7167151,0,0.4806418,test
7191157,0,0.273775,test
7120448,0,0.105368264,test
7176199,0,0.07026094,test
7142727,0,0.24011828,test
7153599,0,0.46052867,test
7177786,0,0.097957335,test
7109138,0,0.5516521,test
7140523,0,0.062751286,test
7149105,0,0.20933191,test
7140506,0,0.08987664,test
7159999,0,0.04379383,test
7127672,0,0.59657234,test
7105317,0,0.038807902,test
7117495,0,0.039247952,test
7110830,0,0.055082597,test
7152520,1,0.8452884,test
7149230,0,0.4366104,test
7184880,0,0.038495902,test
7194195,0,0.046006277,test
7124695,0,0.15609848,test
7193946,0,0.038297746,test
7147621,0,0.075566866,test
7109322,0,0.053756647,test
7157925,0,0.040823396,test
7179006,0,0.09001501,test
7100826,0,0.2379704,test
7144696,0,0.14845185,test
7163908,0,0.04303141,test
7109577,0,0.18381323,test
7188440,1,0.46664217,test
7128893,0,0.044298336,test
7097619,0,0.108618215,test
7145406,0,0.14220197,test
7125312,1,0.5674571,test
7121991,0,0.041696895,test
7178680,0,0.1836572,test
7128227,0,0.67241395,test
7117903,0,0.1601255,test
7152291,0,0.6048641,test
7119310,0,0.33334202,test
7149916,0,0.06129012,test
7164527,0,0.15499897,test
7120871,0,0.04710887,test
7183654,0,0.37374568,test
7114975,0,0.33327013,test
7119243,0,0.040828787,test
7188957,0,0.03989848,test
7179098,0,0.059228845,test
