id,labels,probs,split
7104596,0,0.050422117,test
7136711,0,0.102360316,test
7130765,0,0.057964157,test
7166362,0,0.104583666,test
7194507,0,0.08910272,test
7140120,0,0.21868534,test
7172661,0,0.3016141,test
7144066,0,0.04668789,test
7168404,0,0.2864632,test
7166372,0,0.13291639,test
7099129,1,0.5134239,test
7103767,0,0.5321794,test
7111312,1,0.47224453,test
7187687,0,0.26360074,test
7136574,0,0.24171486,test
7159817,0,0.5001039,test
7112736,0,0.18723784,test
7105014,0,0.04213885,test
7192683,0,0.05324523,test
7151873,0,0.061947696,test
7169763,0,0.05304709,test
7181150,0,0.05588919,test
7098158,0,0.07409608,test
7162986,0,0.039390408,test
7191902,0,0.075337134,test
7134221,0,0.06579716,test
7166041,0,0.039083254,test
7159659,1,0.85924596,test
7171281,0,0.041587014,test
7170186,0,0.5334652,test
7138571,0,0.06676357,test
7184002,1,0.35485896,test
7137286,0,0.5174305,test
7167670,0,0.672256,test
7176355,0,0.07137477,test
7140979,0,0.29719567,test
7104716,0,0.39985952,test
7146839,0,0.42064235,test
7137741,0,0.2822119,test
7115856,0,0.07700656,test
7193187,0,0.07812685,test
7177054,0,0.24514234,test
7186407,0,0.2664503,test
7193319,0,0.4221585,test
7134910,0,0.22310303,test
7181787,0,0.12278385,test
7134142,0,0.117331356,test
7098376,0,0.25157523,test
7148214,0,0.21708184,test
7132727,1,0.6217509,test
7151637,0,0.1889062,test
7130930,0,0.15301181,test
7180585,0,0.15558821,test
7121370,0,0.08429962,test
7165444,1,0.8739629,test
7182347,0,0.22374661,test
7131335,0,0.25639865,test
7110929,0,0.18449134,test
7154867,0,0.2075493,test
7189436,0,0.49819112,test
7141909,0,0.06080347,test
7160271,0,0.09365538,test
7185372,0,0.26586133,test
7103170,1,0.8915373,test
7144569,0,0.0380373,test
7175229,0,0.20666239,test
7192883,0,0.21218543,test
7141694,0,0.0457305,test
7143886,0,0.27520218,test
7153167,0,0.15911722,test
7146295,0,0.25407082,test
7164265,0,0.051843498,test
7176405,0,0.48931426,test
7167151,0,0.44701475,test
7191157,0,0.2463777,test
