id,labels,probs,split
9931,1,0.6245921,train
44759,0,0.18074515,train
1530,1,0.45897123,train
18158,0,0.17785828,train
39870,1,0.34824586,train
27547,0,0.0793378,train
48375,1,0.744171,train
4172,1,0.437287,train
29150,0,0.087918624,train
25422,1,0.5874777,train
31436,0,0.2933608,train
44602,0,0.60811377,train
47278,0,0.09690231,train
25604,0,0.15594395,train
37978,0,0.30081835,train
350,0,0.19604068,train
36688,1,0.5720299,train
14800,1,0.26202193,train
32067,1,0.5072166,train
9797,0,0.07972119,train
630,1,0.30454975,train
38291,1,0.6904163,train
10295,0,0.5964148,train
41569,0,0.31315243,train
12367,0,0.18773074,train
30605,0,0.31970125,train
2165,0,0.26778746,train
38107,0,0.6247308,train
29847,0,0.22403498,train
31451,1,0.56549495,train
35493,1,0.67657346,train
29302,0,0.3480337,train
31966,1,0.6454369,train
15216,0,0.11294843,train
24244,0,0.21732645,train
42025,0,0.13801743,train
17288,1,0.50931764,train
10475,1,0.5916536,train
23377,0,0.082208835,train
20090,1,0.34880808,train
24453,0,0.08049704,train
39641,0,0.36800668,train
39135,0,0.12376974,train
8312,0,0.10289506,train
34005,0,0.25950998,train
37520,1,0.5673542,train
8489,0,0.45460033,train
3504,0,0.24699523,train
49505,0,0.19355609,train
38762,1,0.5839849,train
27408,1,0.49106166,train
9769,0,0.0852842,train
16932,1,0.7532718,train
7262,0,0.16253383,train
37758,0,0.47749808,train
39787,1,0.58345884,train
46805,0,0.08655865,train
36597,1,0.550448,train
29514,0,0.07547647,train
10019,0,0.11664536,train
16515,0,0.21090034,train
48248,0,0.31746766,train
33851,1,0.48949516,train
23254,0,0.1712537,train
49653,0,0.48854768,train
44850,1,0.19173867,train
429,0,0.28942233,train
25464,1,0.54672533,train
6601,1,0.20849937,train
8206,1,0.49787232,train
48089,1,0.5273457,train
20826,0,0.2575327,train
18087,0,0.38848072,train
38896,1,0.70940804,train
30787,0,0.108973585,train
41203,1,0.7538422,train
2088,0,0.34487548,train
26063,0,0.31813136,train
26973,0,0.21211696,train
12141,0,0.2961309,train
49380,0,0.1742968,train
661,0,0.0775447,train
32083,0,0.3775842,train
32673,0,0.39980495,train
4783,0,0.07972342,train
845,0,0.5202498,train
44098,0,0.15360427,train
43911,1,0.51973253,train
14947,1,0.34457877,train
48460,0,0.28900704,train
42739,1,0.7715585,train
14684,0,0.18135394,train
36364,1,0.395405,train
26127,0,0.11519925,train
43129,1,0.6582614,train
44654,0,0.44771403,train
11389,0,0.1410658,train
47395,0,0.21499844,train
8323,1,0.7557372,train
15800,0,0.15232503,train
37952,0,0.14869773,train
32353,0,0.07826692,train
38287,1,0.5391715,train
41384,0,0.56581545,train
27567,1,0.29552898,train
48820,1,0.52517515,train
44660,0,0.09831717,train
32030,0,0.0871986,train
22792,0,0.12496386,train
37825,0,0.49592048,train
40192,0,0.086061575,train
13851,0,0.07639182,train
28806,0,0.6020916,train
27668,1,0.4790651,train
6816,0,0.28472063,train
29230,1,0.69136626,train
2300,1,0.6808922,train
22689,1,0.52476966,train
44358,0,0.23634212,train
10769,1,0.5548743,train
289,0,0.08230317,train
13125,0,0.44125298,train
5736,1,0.4305726,train
11857,1,0.5518608,train
24574,0,0.2326392,train
29712,0,0.19913004,train
12995,1,0.38519305,train
19595,0,0.08183437,train
15422,1,0.6299946,train
37817,1,0.6629244,train
32396,0,0.24535707,train
39850,0,0.19563651,train
26951,0,0.2063161,train
5892,1,0.36903226,train
1656,1,0.6823333,train
44113,0,0.21768233,train
42942,0,0.19700299,train
24264,0,0.19601676,train
47087,1,0.44301575,train
767,0,0.08673722,train
44803,0,0.4193394,train
15215,1,0.771054,train
17851,1,0.21604986,train
20047,1,0.32540053,train
31798,0,0.14434028,train
40200,1,0.33500022,train
17152,0,0.27560544,train
41138,1,0.6749783,train
38607,0,0.20173505,train
16278,1,0.20928378,train
33777,0,0.07520644,train
42144,1,0.15782256,train
3904,0,0.07764675,train
3385,1,0.7697773,train
42773,0,0.23196518,train
46433,0,0.08105972,train
3608,0,0.46840087,train
4476,0,0.233844,train
44192,0,0.3823771,train
20781,0,0.1654561,train
