id,labels,probs,split
7104596,0,0.03493828,test
7136711,0,0.008589781,test
7130765,0,0.0041287458,test
7166362,0,0.05144375,test
7194507,0,0.02170972,test
7140120,0,0.010734317,test
7172661,0,0.017121125,test
7144066,0,0.023037435,test
7168404,0,0.0067742956,test
7166372,0,0.016082663,test
7099129,1,0.9866476,test
7103767,0,0.02756818,test
7111312,1,0.029805453,test
7187687,0,0.055809133,test
7136574,0,0.009275293,test
7159817,0,0.014868909,test
7112736,0,0.0023590098,test
7105014,0,0.007753431,test
7192683,0,0.009908575,test
7151873,0,0.0021126182,test
7169763,0,0.0057505164,test
7181150,0,0.01145116,test
7098158,0,0.010519026,test
7162986,0,0.012579286,test
7191902,0,0.009656198,test
7134221,0,0.0011860591,test
7166041,0,0.021134404,test
7159659,1,0.98969424,test
7171281,0,0.0013123888,test
7170186,0,0.0067862286,test
7138571,0,0.0027358748,test
7184002,1,0.50743586,test
7137286,0,0.022513004,test
7167670,0,0.97811615,test
7176355,0,0.016688155,test
7140979,0,0.013912926,test
7104716,0,0.035036746,test
7146839,0,0.10561174,test
7137741,0,0.0071186377,test
7115856,0,0.0019574668,test
7193187,0,0.013158612,test
7177054,0,0.1025144,test
7186407,0,0.02141716,test
7193319,0,0.79352677,test
7134910,0,0.018556738,test
7181787,0,0.058456313,test
7134142,0,0.007914173,test
7098376,0,0.01828748,test
7148214,0,0.0108561115,test
7132727,1,0.12325256,test
7151637,0,0.014621193,test
7130930,0,0.022199955,test
7180585,0,0.025012761,test
7121370,0,0.0112122465,test
7165444,1,0.9822381,test
7182347,0,0.013841448,test
7131335,0,0.02404047,test
7110929,0,0.028812882,test
7154867,0,0.020004667,test
7189436,0,0.54364824,test
7141909,0,0.018049866,test
7160271,0,0.008876204,test
7185372,0,0.03599477,test
7103170,1,0.99245197,test
7144569,0,0.004526225,test
7175229,0,0.07733008,test
7192883,0,0.009841154,test
7141694,0,0.006105746,test
7143886,0,0.013998189,test
7153167,0,0.032668177,test
7146295,0,0.022738315,test
7164265,0,0.0060565257,test
7176405,0,0.06287007,test
7167151,0,0.11465832,test
7191157,0,0.01978526,test
7120448,0,0.018434962,test
7176199,0,0.013332874,test
7142727,0,0.027869837,test
7153599,0,0.028491126,test
7177786,0,0.045581557,test
7109138,0,0.008727144,test
7140523,0,0.011782734,test
7149105,0,0.02168136,test
7140506,0,0.027837297,test
7159999,0,0.0046249437,test
7127672,0,0.024258856,test
7105317,0,0.0020084823,test
7117495,0,0.0055791102,test
7110830,0,0.03429204,test
7152520,1,0.99152523,test
7149230,0,0.07994404,test
7184880,0,0.009375422,test
7194195,0,0.027669372,test
7124695,0,0.03835689,test
7193946,0,0.014756845,test
7147621,0,0.01262728,test
7109322,0,0.04019879,test
7157925,0,0.004269473,test
7179006,0,0.0015456283,test
7100826,0,0.056553863,test
7144696,0,0.0031723166,test
7163908,0,0.021306047,test
7109577,0,0.0367456,test
7188440,1,0.06472523,test
7128893,0,0.0023707885,test
7097619,0,0.010480024,test
7145406,0,0.006987598,test
7125312,1,0.98834676,test
7121991,0,0.004811417,test
7178680,0,0.013515989,test
7128227,0,0.059397843,test
7117903,0,0.0034301514,test
7152291,0,0.69017583,test
7119310,0,0.017333698,test
7149916,0,0.014876565,test
7164527,0,0.04202037,test
7120871,0,0.0011821606,test
7183654,0,0.02263171,test
7114975,0,0.9685524,test
7119243,0,0.04204171,test
7188957,0,0.0070680906,test
7179098,0,0.003176612,test
7153270,0,0.0073217703,test
7138217,0,0.0019838475,test
7145120,0,0.99402964,test
7192661,0,0.0024539907,test
7141166,0,0.009781187,test
7143984,0,0.0032566045,test
7193164,0,0.015103438,test
7098655,1,0.99287003,test
7151566,1,0.15361299,test
7160241,0,0.010344796,test
7183595,0,0.0314816,test
7142362,0,0.0078712385,test
7173294,1,0.10775367,test
7135952,0,0.0025244264,test
7181860,0,0.019084416,test
7116402,0,0.03480878,test
7119884,0,0.016412675,test
7143509,1,0.015715314,test
7150451,0,0.023903111,test
7170193,0,0.053637534,test
7146473,0,0.041624703,test
7184634,0,0.03772806,test
7170460,0,0.004095059,test
7117500,0,0.0075296247,test
7136604,0,0.009598504,test
7143360,0,0.015167232,test
7132988,0,0.039492812,test
7177781,0,0.07947023,test
7156493,0,0.027141668,test
7173404,0,0.0023327975,test
7164172,0,0.82467735,test
7144395,0,0.054542642,test
7192625,0,0.009203902,test
7157638,0,0.01478124,test
7170535,0,0.026328765,test
7140361,0,0.011255573,test
7184477,0,0.00069817447,test
7144635,0,0.0057999026,test
7101363,0,0.04370226,test
7132823,0,0.0027128663,test
7113406,0,0.989423,test
7148163,0,0.10012708,test
7110769,0,0.008192104,test
7103627,0,0.98099744,test
7188470,0,0.01008882,test
7164769,0,0.060216207,test
7121887,0,0.029423118,test
7171835,0,0.021456877,test
7109900,0,0.0045870654,test
7099665,0,0.0415502,test
7171298,0,0.006161048,test
7143746,0,0.009362956,test
7130783,0,0.015634745,test
7169202,0,0.041330103,test
7111682,0,0.025665186,test
7119357,1,0.9900531,test
7134044,0,0.007466754,test
7186629,0,0.9763583,test
7165112,0,0.0154283615,test
7105653,0,0.0019202287,test
7145835,0,0.0035699508,test
7150580,0,0.09935968,test
7151488,0,0.02202609,test
7180546,0,0.014316452,test
7130852,0,0.007046495,test
7108501,0,0.004027261,test
7153488,0,0.0041994173,test
7177040,0,0.009977954,test
7155927,0,0.034184,test
7161267,0,0.0041588712,test
7167337,0,0.0028339212,test
7130292,0,0.014574687,test
7116249,0,0.008909733,test
7184907,1,0.99350244,test
7120020,0,0.07610822,test
7136650,0,0.008180896,test
7108158,0,0.018827429,test
7109831,0,0.61800796,test
7183692,0,0.044280402,test
7186882,0,0.024756266,test
7104766,0,0.91730106,test
7153223,0,0.0218885,test
7103738,0,0.007386228,test
7125700,0,0.0040371455,test
7172504,0,0.010194171,test
7153086,1,0.88934785,test
7142321,0,0.040679034,test
7105497,0,0.03318238,test
7135047,0,0.0043971622,test
7191679,0,0.0035992705,test
7163447,0,0.023112874,test
7115254,1,0.9816015,test
7148080,0,0.022821514,test
7135185,0,0.027631111,test
7121321,0,0.040308382,test
7174139,0,0.010983192,test
7152142,0,0.007952998,test
7159208,0,0.9627851,test
7185072,0,0.006629088,test
7133915,0,0.006349942,test
7189977,0,0.014988889,test
7150776,0,0.0063655428,test
7119336,0,0.044119027,test
7177264,0,0.03174161,test
7121952,1,0.95055115,test
7140486,0,0.58672917,test
7112540,0,0.012932914,test
7138563,1,0.99608266,test
7107433,0,0.00095463527,test
7134689,0,0.0035693608,test
7184018,0,0.87546057,test
7127305,0,0.4058819,test
7136054,0,0.019297173,test
7194480,0,0.0026231918,test
7137529,0,0.00656526,test
7173222,0,0.006393474,test
7161339,0,0.0021788846,test
7175466,0,0.045207296,test
7129095,0,0.035849284,test
7169725,0,0.8814686,test
7158525,0,0.017914928,test
7181874,0,0.0015223033,test
7122728,1,0.027518937,test
7143081,0,0.022378448,test
7186872,0,0.014647019,test
7169580,0,0.04331721,test
7141587,0,0.013520722,test
7141549,0,0.0025110622,test
7118561,1,0.963832,test
7173438,0,0.015688296,test
7110698,0,0.0046495125,test
7179748,0,0.007824916,test
7110300,0,0.0077863024,test
7178300,1,0.013015197,test
7162832,0,0.019124063,test
7191594,0,0.017203938,test
7120819,1,0.989795,test
7187515,0,0.0030984182,test
7109977,0,0.013162023,test
7139230,0,0.0053484156,test
7129371,0,0.0039802073,test
7120297,1,0.9639017,test
7120303,0,0.0041171396,test
7181879,0,0.0581949,test
7100977,0,0.00878081,test
7191342,0,0.014979395,test
7148365,0,0.010904915,test
7154987,0,0.00715908,test
7163394,0,0.03665995,test
7103173,0,0.0069693406,test
7192086,0,0.023706313,test
7103493,0,0.006668574,test
7101418,0,0.051355716,test
7114672,0,0.02324408,test
7108855,0,0.13673648,test
7148367,0,0.03762272,test
7180110,0,0.010251785,test
7175394,0,0.28158966,test
7098261,0,0.047507714,test
7118888,0,0.015409237,test
7150300,1,0.99474096,test
7131724,0,0.004057393,test
7116039,0,0.02156506,test
7173142,0,0.01034462,test
7142544,1,0.6296318,test
7120528,0,0.008745893,test
7174015,0,0.07078443,test
7108177,0,0.0108157545,test
7147707,0,0.011452735,test
7097679,0,0.009257503,test
7139567,0,0.013000002,test
7141382,0,0.0076689078,test
7176025,0,0.867889,test
7135495,0,0.00725798,test
7192731,0,0.025707025,test
7133737,0,0.010316647,test
7170454,0,0.010987616,test
7143349,0,0.08443523,test
7144337,0,0.069583654,test
7105021,1,0.99131435,test
7161457,0,0.008196309,test
7170371,0,0.0023664269,test
7150383,0,0.015531599,test
7108805,0,0.8424378,test
7162795,0,0.10465276,test
7115428,0,0.055311736,test
7171512,0,0.0060671447,test
7177058,0,0.99236053,test
7174366,0,0.024971755,test
7162233,0,0.021999357,test
7156124,0,0.9475418,test
7161508,0,0.27282622,test
7097664,0,0.98139316,test
7111801,0,0.023681218,test
7185271,1,0.010078272,test
7175149,0,0.024316859,test
7113722,0,0.007518861,test
7194108,0,0.01438147,test
7128737,0,0.018667383,test
7113799,0,0.21673888,test
7124133,0,0.016641637,test
7156792,0,0.038142037,test
7125042,0,0.014243479,test
7167449,0,0.0045379363,test
7113714,0,0.0075083314,test
7125949,0,0.10714148,test
7186739,0,0.036359053,test
7147046,0,0.0016842898,test
7119074,0,0.04992312,test
7186725,0,0.122411124,test
7167814,0,0.0074466984,test
7183078,0,0.016697483,test
7180711,0,0.06239539,test
7099525,0,0.0650788,test
7193440,0,0.003406047,test
7114860,0,0.020875428,test
7184682,0,0.020860847,test
7124713,0,0.0026192889,test
7113533,0,0.016693937,test
7155145,0,0.0026935348,test
7183363,0,0.0015744496,test
7181077,0,0.01029618,test
7180849,0,0.0044055204,test
7186397,0,0.005952646,test
7165505,1,0.9685176,test
7149797,1,0.049268104,test
7129668,0,0.0049521127,test
7174428,0,0.7550961,test
7106123,0,0.0061261915,test
7110159,1,0.9879754,test
7125798,0,0.016911566,test
7114592,0,0.007942633,test
7169496,0,0.0106886495,test
7134369,0,0.0051925397,test
7154890,0,0.005762068,test
7171786,0,0.004169217,test
7169660,0,0.0024762482,test
7157918,0,0.05409738,test
7101198,0,0.0072094915,test
7149534,0,0.00957266,test
7146634,0,0.0006767484,test
7162523,0,0.9934523,test
7129601,0,0.034532584,test
