id,labels,probs,split
31389,0,0.6016982,train
47731,1,0.024181604,train
44451,0,0.028908625,train
46078,0,0.02869411,train
31617,0,0.08197272,train
5645,0,0.03746431,train
8568,1,0.93974274,train
42709,1,0.03953763,train
7876,1,0.043510575,train
3598,0,0.01672447,train
24935,0,0.6793188,train
33853,1,0.98766625,train
21733,1,0.053111166,train
47362,0,0.9893629,train
28829,1,0.99003905,train
25330,0,0.012844131,train
35631,0,0.10705332,train
22016,1,0.098794475,train
20926,0,0.02329085,train
10286,0,0.94304353,train
7751,0,0.04425044,train
15676,0,0.6620572,train
32407,1,0.540192,train
20069,0,0.032234374,train
4229,0,0.6451118,train
26541,0,0.022138143,train
39997,0,0.27391925,train
43590,0,0.022066472,train
35925,0,0.03118036,train
6238,0,0.023516826,train
49681,1,0.99332035,train
13344,0,0.04985818,train
32530,0,0.032993447,train
43671,0,0.041338135,train
22579,0,0.042034414,train
5730,0,0.008513923,train
41869,0,0.016065996,train
23629,0,0.009910815,train
35575,0,0.98480785,train
2972,1,0.23672791,train
9995,0,0.014580989,train
17952,1,0.058537107,train
9033,0,0.14211482,train
4258,0,0.036727704,train
29002,1,0.99430805,train
7239,1,0.9806698,train
8796,0,0.016484054,train
42630,0,0.5425406,train
28480,1,0.99192214,train
48345,0,0.0075902506,train
29258,1,0.5483559,train
17571,0,0.01881444,train
41573,1,0.36843777,train
31197,0,0.05299283,train
45232,0,0.018352449,train
16637,0,0.016563969,train
38057,0,0.030135669,train
19160,0,0.010856552,train
16844,1,0.9944957,train
17723,0,0.07918155,train
23152,1,0.9612353,train
10949,1,0.94581646,train
41584,0,0.45025116,train
10511,0,0.027869927,train
37578,1,0.09291307,train
39215,1,0.9864796,train
16562,0,0.056150664,train
27498,0,0.03389537,train
13180,0,0.1389039,train
37592,1,0.9889416,train
8831,0,0.038787294,train
5982,0,0.0245128,train
13929,1,0.092385806,train
2962,1,0.98863447,train
24984,0,0.9873105,train
38970,0,0.13587512,train
9968,0,0.010304735,train
9611,0,0.019133171,train
7262,0,0.013172192,train
7525,0,0.01254957,train
45242,0,0.018188236,train
39933,0,0.007924078,train
31076,0,0.034734193,train
7485,0,0.029776689,train
21191,1,0.98915637,train
47876,0,0.017776594,train
21103,0,0.035583224,train
24260,1,0.9959454,train
18556,1,0.14027847,train
11369,0,0.052257985,train
33056,1,0.05091613,train
41861,0,0.23236215,train
15738,1,0.9625264,train
626,0,0.07774177,train
203,0,0.007941186,train
24834,0,0.061634112,train
48303,0,0.0083829425,train
41197,0,0.028716525,train
41441,0,0.06853696,train
12323,1,0.123161085,train
7477,0,0.009219413,train
10765,0,0.011195965,train
332,0,0.063378036,train
30123,1,0.23007207,train
48580,0,0.041907735,train
36225,0,0.03438379,train
42778,0,0.058794156,train
49984,0,0.1391232,train
16111,0,0.017812956,train
12930,0,0.35847795,train
40126,0,0.5951326,train
21108,1,0.97953343,train
17873,0,0.2859664,train
2641,0,0.016968966,train
8972,0,0.07759537,train
49892,0,0.01393575,train
25459,1,0.23911646,train
2747,0,0.045569807,train
41198,0,0.009698923,train
36345,0,0.04750849,train
19852,0,0.034697417,train
45937,0,0.73879045,train
26808,0,0.019269606,train
44400,0,0.020981345,train
2209,0,0.008704338,train
44975,0,0.089735225,train
19642,0,0.011754407,train
34342,0,0.049977694,train
39014,0,0.010985845,train
11831,0,0.03050933,train
25401,1,0.860439,train
7662,1,0.10743935,train
40668,1,0.75631416,train
47066,1,0.03694383,train
43349,1,0.23365122,train
48300,0,0.0791836,train
38577,1,0.046269275,train
33333,0,0.88155854,train
49504,0,0.023232466,train
6542,1,0.9747547,train
2909,0,0.014341398,train
33824,1,0.97100633,train
12220,0,0.03285261,train
44878,0,0.05975856,train
49728,0,0.020560507,train
21119,0,0.033250704,train
31607,0,0.1255101,train
29062,1,0.9893428,train
2470,0,0.07731893,train
11567,0,0.053571843,train
48969,0,0.03841477,train
30218,1,0.0707237,train
10435,1,0.99613863,train
36783,0,0.1349652,train
12211,0,0.01599606,train
13103,0,0.5536502,train
44397,0,0.09546638,train
167,1,0.080379464,train
39753,0,0.17117779,train
43868,0,0.025170691,train
40277,0,0.02132346,train
610,0,0.050901905,train
46457,0,0.08210767,train
8067,0,0.03953607,train
31228,0,0.25417775,train
41622,1,0.12665874,train
4340,0,0.013753001,train
8804,0,0.047991633,train
40979,0,0.024954775,train
36204,0,0.08782852,train
2683,0,0.09013424,train
47400,0,0.11283579,train
6415,1,0.015716443,train
38820,0,0.98339254,train
43859,0,0.051565055,train
14795,0,0.0317264,train
16266,0,0.010734636,train
35315,0,0.02014653,train
42844,0,0.020920236,train
40393,0,0.033169683,train
22796,0,0.01496864,train
27826,0,0.025592128,train
45585,0,0.087941624,train
29561,0,0.013982955,train
26657,0,0.97990924,train
12326,0,0.22548571,train
43982,0,0.0225733,train
48178,0,0.03753859,train
12691,0,0.022348784,train
43712,1,0.109583415,train
16561,0,0.04230781,train
31178,0,0.021199659,train
5101,0,0.006378256,train
29799,0,0.20327307,train
45869,0,0.16534841,train
44410,1,0.9881755,train
21796,0,0.2918185,train
1594,0,0.024584953,train
44197,0,0.036246162,train
2390,0,0.055529393,train
41535,1,0.023515856,train
